"RAW","COOK","COOKC","EM","ML"
0.377777777777778,0.361111111111111,0.361111111111111,0.361111134327165,0.404222222222222
0.622222222222222,0.638888888888889,0.638888888888889,0.638888865672835,0.595777777777778
