"RAW","COOK","COOKC","EM","ML"
0.363555555555556,0.342355889724311,0.342355889724311,0.342355930796614,0.292039429005039
0.636444444444444,0.657644110275689,0.657644110275689,0.657644069203386,0.707960570994961
