Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_5 pop_A pop_A 0.8676193582452 0.105206050126943 0.0271745916278575
1_8 pop_A pop_C 0.081191558325575 0.387591677577541 0.531216764096884
1_26 pop_A pop_B 0.361449901414448 0.377385183890706 0.261164914694847
1_27 pop_A pop_A 0.443308028448062 0.348461380525544 0.208230591026394
1_29 pop_A pop_A 0.8676193582452 0.105206050126943 0.0271745916278575
1_30 pop_A pop_B 0.257273861394675 0.406899176769509 0.335826961835817
2_4 pop_B pop_A 0.715950424156685 0.230953666961331 0.0530959088819834
2_14 pop_B pop_A 0.83726181443494 0.127244563439951 0.03549362212511
2_15 pop_B pop_A 0.597800764232439 0.315144665314559 0.0870545704530017
2_18 pop_B pop_A 0.974149369802721 0.0231051675629167 0.00274546263436181
2_25 pop_B pop_B 0.305649429895536 0.396180931665574 0.29816963843889
2_28 pop_B pop_A 0.574078484045259 0.327614030141543 0.0983074858131981
3_3 pop_C pop_A 0.635253039208067 0.287105637695359 0.0776413230965733
3_5 pop_C pop_C 0.0961658374223174 0.396210376468982 0.507623786108701
3_6 pop_C pop_B 0.335582961789464 0.458369573252384 0.206047464958152
3_8 pop_C pop_C 0.0243800552090996 0.309164641234096 0.666455303556805
3_14 pop_C pop_A 0.6132381515811 0.302038183073363 0.0847236653455367
3_20 pop_C pop_C 0.0056608483323266 0.21694895492728 0.777390196740394
