Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_8 pop_A pop_B 0.472509465890086 0.527457354283651 3.31798262625129e-05
1_13 pop_A pop_A 0.911795710669526 0.0882040654641667 2.23866307010087e-07
1_17 pop_A pop_A 0.761210299863709 0.238397905292134 0.000391794844156696
1_21 pop_A pop_B 0.298264337239601 0.701268059274039 0.000467603486360412
1_22 pop_A pop_C 0.117713371006167 0.0273731935098221 0.854913435484011
1_25 pop_A pop_A 0.503371453130387 0.496628439914911 1.06954702405726e-07
1_28 pop_A pop_A 0.963186609751099 0.0368132514928598 1.38756041236423e-07
1_29 pop_A pop_A 0.969822312976365 0.0301775189093641 1.68114271178416e-07
2_7 pop_B pop_A 0.89101756811803 0.108981913875192 5.18006778027126e-07
2_9 pop_B pop_A 0.501015259718638 0.498983756404399 9.83876963266563e-07
2_13 pop_B pop_B 0.497796814256495 0.502202954743209 2.31000295412376e-07
2_15 pop_B pop_A 0.821582730442839 0.178416852925209 4.16631951945394e-07
2_16 pop_B pop_B 0.0118675096404088 0.988132483811773 6.54781866789968e-09
2_19 pop_B pop_A 0.501085852515905 0.498892406412734 2.17410713613059e-05
2_24 pop_B pop_A 0.766179587606308 0.233820195466582 2.16927110077871e-07
2_26 pop_B pop_A 0.81262106981816 0.187357576568107 2.13536137332568e-05
3_9 pop_C pop_C 5.87417581225032e-08 3.62780270763546e-07 0.999999578477971
3_10 pop_C pop_C 0.0322437888891744 0.000305072470551804 0.967451138640274
3_13 pop_C pop_C 0.0113061872517474 0.0491588204270689 0.939534992321184
3_19 pop_C pop_C 6.86319623387266e-09 3.93265485765413e-08 0.999999953810255
3_21 pop_C pop_C 4.7743698130081e-07 1.62769014743166e-05 0.999983245661544
3_24 pop_C pop_C 4.85839314830618e-05 3.35194267473799e-06 0.999948064125842
3_26 pop_C pop_C 4.8193326801564e-09 5.26184062764268e-08 0.999999942562261
3_29 pop_C pop_C 1.89989220738575e-09 6.18469510938383e-09 0.999999991915413
