Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_11 pop_A pop_A 0.865880433914272 0.134118954470205 6.11615523288066e-07
1_13 pop_A pop_A 0.629163951889818 0.370715216090932 0.000120832019249928
1_18 pop_A pop_B 0.0781353448113444 0.916091378516616 0.0057732766720391
1_19 pop_A pop_A 0.568540433970154 0.426507794131529 0.00495177189831684
1_25 pop_A pop_A 0.635959976545549 0.364039940303148 8.31513032614173e-08
1_28 pop_A pop_A 0.971239556348355 0.0287599588233839 4.84828261025786e-07
2_3 pop_B pop_B 0.0841248843841526 0.91587511020836 5.40748706121889e-09
2_5 pop_B pop_B 0.197954277087076 0.802035961160596 9.76175232792461e-06
2_7 pop_B pop_B 0.28440674438596 0.715402203828016 0.000191051786023357
2_9 pop_B pop_B 0.244955562510664 0.754977869641603 6.65678477330258e-05
2_16 pop_B pop_B 0.0759167627710495 0.924083235472608 1.7563420168417e-09
2_29 pop_B pop_A 0.660755322561258 0.339241799302115 2.87813662753916e-06
3_2 pop_C pop_C 2.71337748073732e-09 2.9394505762384e-09 0.999999994347172
3_13 pop_C pop_C 0.23584528324049 0.136451750618329 0.627702966141182
3_16 pop_C pop_C 0.240276449410464 0.137085693728347 0.622637856861189
3_23 pop_C pop_C 0.000123250599269011 6.50449517161565e-06 0.999870244905559
3_25 pop_C pop_C 0.000120001815772926 6.42219313399203e-06 0.999873575991093
3_29 pop_C pop_C 1.58478687826846e-08 1.02755498805665e-08 0.999999973876581
