Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_8 pop_A pop_B 0.123475443391099 0.87651761844832 6.93816058136442e-06
1_13 pop_A pop_A 0.912720921080634 0.087278412383853 6.6653551310702e-07
1_17 pop_A pop_B 0.262372057631292 0.73754185559817 8.60867705375293e-05
1_21 pop_A pop_B 0.307953486606195 0.690834787238685 0.00121172615512072
1_22 pop_A pop_C 0.0954524094014499 0.101893863142987 0.802653727455563
1_25 pop_A pop_A 0.701644595467405 0.298354791224324 6.13308270808786e-07
1_28 pop_A pop_A 0.95117261108327 0.048827119618396 2.69298334317986e-07
1_29 pop_A pop_A 0.960896439976489 0.039103183458677 3.76564834004243e-07
2_7 pop_B pop_A 0.804292470106014 0.195706741571979 7.88322007649132e-07
2_9 pop_B pop_A 0.679301979668057 0.320692889688762 5.13064318086636e-06
2_13 pop_B pop_B 0.498214210117339 0.501785461935987 3.27946674200029e-07
2_15 pop_B pop_A 0.752706410939868 0.247293019079608 5.69980524431895e-07
2_16 pop_B pop_B 0.0797471227885001 0.920252650660221 2.26551278973699e-07
2_19 pop_B pop_B 0.124035488133277 0.875961016221343 3.49564538007444e-06
2_24 pop_B pop_A 0.674568562748735 0.325431292938128 1.44313136777627e-07
2_26 pop_B pop_B 0.196367470444661 0.803631108522076 1.42103326337949e-06
3_9 pop_C pop_C 8.62110603876546e-09 6.45846102923673e-08 0.999999926794284
3_10 pop_C pop_C 0.0810912618021471 0.0638235996457111 0.855085138552142
3_13 pop_C pop_C 0.0128849890233287 0.0291540279612408 0.957960983015431
3_19 pop_C pop_C 4.12248057627815e-09 2.3437424848339e-08 0.999999972440095
3_21 pop_C pop_C 2.02865660016503e-07 2.78374031974661e-06 0.99999701339402
3_24 pop_C pop_C 6.79347798859164e-05 0.00021197805866828 0.999720087161446
3_26 pop_C pop_C 1.7445346061769e-08 1.28389984202898e-07 0.99999985416467
3_29 pop_C pop_C 5.82909134350551e-09 3.92426609273259e-08 0.999999954928248
