Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_6 pop_A pop_A 0.520921776242231 0.479078218039098 5.71867106165002e-09
1_7 pop_A pop_A 0.659796796068472 0.340203190002345 1.39291834764364e-08
1_10 pop_A pop_A 0.754287892535438 0.24568409347575 2.80139888119582e-05
1_12 pop_A pop_A 0.908597067752366 0.0914029293014856 2.94614842261843e-09
1_22 pop_A pop_A 0.840424994781357 0.106982312489895 0.0525926927287481
1_23 pop_A pop_A 0.569169241929288 0.43083074454759 1.3523121151906e-08
2_2 pop_B pop_C 0.00778460192169575 0.0140326855320165 0.978182712546288
2_10 pop_B pop_A 0.663778759422865 0.336221238113291 2.46384368592948e-09
2_12 pop_B pop_B 0.164827613325438 0.835172386664394 1.01684191185316e-11
2_20 pop_B pop_B 0.0984216517686513 0.901578345826767 2.40458188978111e-09
2_21 pop_B pop_B 0.137195433065586 0.846131022604957 0.0166735443294569
2_30 pop_B pop_B 0.0953275744784243 0.904672425492964 2.86119652811843e-11
3_10 pop_C pop_C 0.131998151831087 0.00288774575075709 0.865114102418156
3_12 pop_C pop_C 7.21029219856186e-07 1.90595807892471e-07 0.999999088374972
3_15 pop_C pop_C 2.80707455718389e-12 2.1950144437152e-12 0.999999999994998
3_24 pop_C pop_C 5.73511806067103e-06 6.22602669871882e-07 0.99999364227927
3_27 pop_C pop_C 2.63862964660664e-06 8.67201382831281e-07 0.999996494168971
3_28 pop_C pop_C 1.41928663251062e-12 1.79665138815979e-12 0.999999999996784
