Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_8 pop_A pop_A 0.462016803670582 0.319793078359542 0.218190117969876
1_13 pop_A pop_B 0.374985691065947 0.577697251379604 0.0473170575544494
1_17 pop_A pop_A 0.462016803670582 0.319793078359542 0.218190117969876
1_21 pop_A pop_C 0.0246847000773618 0.0391672781455036 0.936148021777135
1_22 pop_A pop_C 0.000338767020900751 0.000428969976333351 0.999232263002766
1_25 pop_A pop_A 0.757730781911947 0.196692431033012 0.0455767870550406
1_28 pop_A pop_A 0.859348432080227 0.12959689381475 0.0110546741050224
1_29 pop_A pop_A 0.924846113592716 0.0661183784684735 0.00903550793881073
2_7 pop_B pop_B 0.360206475413418 0.580751963557597 0.0590415610289848
2_9 pop_B pop_B 0.135673179739065 0.758926308997476 0.105400511263459
2_13 pop_B pop_A 0.612584003758263 0.38336964624188 0.00404634999985737
2_15 pop_B pop_A 0.618338470764352 0.378320807118723 0.00334072211692525
2_16 pop_B pop_B 0.122384790854852 0.786016431881617 0.0915987772635308
2_19 pop_B pop_A 0.529748540298665 0.454229548962738 0.0160219107385967
2_24 pop_B pop_A 0.84960906769448 0.1340542745264 0.0163366577791203
2_26 pop_B pop_A 0.65360602716858 0.267028330318668 0.0793656425127527
3_9 pop_C pop_C 0.0593242955595182 0.139240962291945 0.801434742148537
3_10 pop_C pop_C 0.0247550518985372 0.00802045412680262 0.96722449397466
3_13 pop_C pop_B 0.13528783235755 0.538619987575508 0.326092180066943
3_19 pop_C pop_C 0.0576455385607686 0.14393505910415 0.798419402335082
3_21 pop_C pop_B 0.040847244480471 0.527714566731916 0.431438188787613
3_24 pop_C pop_C 0.233505488037533 0.103466355661134 0.663028156301332
3_26 pop_C pop_C 0.047875967038243 0.381680270208058 0.570443762753699
3_29 pop_C pop_C 0.0671051464237098 0.0867327923792454 0.846162061197045
