Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_5 pop_A pop_A 0.955651627529846 0.0443475794105279 7.93059626135993e-07
1_9 pop_A pop_B 0.181128257769236 0.818871221023508 5.21207255835669e-07
1_16 pop_A pop_A 0.955651627529846 0.0443475794105279 7.93059626135993e-07
1_19 pop_A pop_A 0.546208893890038 0.453235964769022 0.00055514134094009
1_23 pop_A pop_A 0.544398631047692 0.455600189319557 1.17963275121691e-06
1_26 pop_A pop_A 0.851657118163196 0.14834248594622 3.958905849116e-07
1_30 pop_A pop_B 0.133350054224707 0.866649910731263 3.50440294562129e-08
2_1 pop_B pop_A 0.913855228682603 0.0861375148638487 7.2564535482206e-06
2_4 pop_B pop_A 0.69706456616103 0.30281126703473 0.000124166804239605
2_10 pop_B pop_A 0.604675476356644 0.395324366195444 1.57447911396931e-07
2_11 pop_B pop_B 0.104584888036303 0.895415024162427 8.78012694098569e-08
2_14 pop_B pop_B 0.460807696342771 0.539191272141635 1.03151559381873e-06
2_17 pop_B pop_B 0.00496992330881 0.995030076685426 5.76457984370045e-12
2_30 pop_B pop_B 0.15710698198891 0.842893001756583 1.62545063246905e-08
3_1 pop_C pop_C 5.42495926271053e-06 8.15678961106825e-08 0.999994493472841
3_2 pop_C pop_C 1.06705941470575e-08 1.72893927482734e-09 0.999999987600466
3_4 pop_C pop_C 0.00132953006798116 0.000296563648949041 0.99837390628307
3_5 pop_C pop_C 7.64262065460332e-06 1.06221305172819e-07 0.99999225115804
3_22 pop_C pop_C 0.0729563406242303 0.188678009961091 0.738365649414679
3_27 pop_C pop_C 0.00037180475467515 5.06511415729044e-05 0.999577544103752
3_28 pop_C pop_C 5.5237808413782e-08 2.44787649481864e-08 0.999999920283427
