Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.525190813088811 0.474809186906962 4.22626649182699e-12
1_5 pop_A pop_A 0.891443403242849 0.108556596754671 2.47972882675112e-12
1_6 pop_A pop_B 0.465254371420259 0.534745628578437 1.30350212366227e-12
1_10 pop_A pop_A 0.890249182806285 0.109747562357556 3.25483615887415e-06
1_11 pop_A pop_A 0.652976081391797 0.347023918600634 7.56896144996332e-12
1_13 pop_A pop_A 0.668806666709169 0.331193333281747 9.0844308919293e-12
1_14 pop_A pop_A 0.811737176949087 0.188262821082208 1.96870527634116e-09
1_24 pop_A pop_A 0.80279524249186 0.197204757503347 4.79258690815481e-12
1_26 pop_A pop_A 0.775392578726707 0.224607421270711 2.58139660509741e-12
1_27 pop_A pop_A 0.820658437670829 0.179341350122199 2.12206971385027e-07
2_2 pop_B pop_C 0.00825255212730636 0.00325554347756583 0.988491904395128
2_3 pop_B pop_B 0.229617029494267 0.770382970505698 3.50894636057524e-14
2_4 pop_B pop_A 0.748432617412373 0.251567380772614 1.815012539846e-09
2_15 pop_B pop_A 0.525190813088811 0.474809186906962 4.22626649182699e-12
2_16 pop_B pop_B 0.0446609782819186 0.955339021718081 5.22630422890067e-16
2_17 pop_B pop_B 0.0278864089753499 0.97211359102465 3.78677378502118e-17
2_21 pop_B pop_B 0.302370176342547 0.696788801724965 0.000841021932488107
2_24 pop_B pop_A 0.592053377376294 0.407946622621347 2.35893859868078e-12
2_25 pop_B pop_B 0.423972829520854 0.574328513624141 0.00169865685500492
2_26 pop_B pop_A 0.811737176949087 0.188262821082208 1.96870527634116e-09
3_1 pop_C pop_C 2.6853146784928e-11 7.9649945488588e-14 0.999999999973067
3_8 pop_C pop_C 2.72494189962429e-14 1.24827284623082e-15 0.999999999999972
3_10 pop_C pop_C 0.0150551475676698 2.23322252616962e-05 0.984922520207068
3_11 pop_C pop_A 0.509079349020623 0.393633449818687 0.0972872011606893
3_14 pop_C pop_C 0.000120035348344103 3.4420358697157e-06 0.999876522615786
3_16 pop_C pop_C 0.00056440304268408 0.000116344186820342 0.999319252770495
3_18 pop_C pop_C 9.95391633057597e-16 2.39746249032023e-17 0.999999999999999
3_22 pop_C pop_C 0.00216149710498977 0.000966646256483913 0.996871856638526
3_28 pop_C pop_C 1.29550129336026e-16 4.08741623961865e-18 1
3_29 pop_C pop_C 9.95391633057597e-16 2.39746249032023e-17 0.999999999999999
