Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_6 pop_A pop_B 0.470115238902903 0.529762577992681 0.000122183104415786
1_7 pop_A pop_B 0.454900926653893 0.544932816088856 0.000166257257250527
1_10 pop_A pop_B 0.452714582573411 0.547253885099324 3.15323272643681e-05
1_12 pop_A pop_A 0.635638832175026 0.364081674231097 0.000279493593876784
1_22 pop_A pop_C 0.180783151949895 0.333178982812543 0.486037865237562
1_23 pop_A pop_B 0.470115238902903 0.529762577992681 0.000122183104415786
2_2 pop_B pop_C 0.00329497806814352 0.00270964939087391 0.993995372540983
2_10 pop_B pop_A 0.679042783019101 0.320916971326646 4.0245654252638e-05
2_12 pop_B pop_A 0.628301419885789 0.371682377721675 1.62023925366525e-05
2_20 pop_B pop_B 0.310833870304595 0.689118378906453 4.77507889522587e-05
2_21 pop_B pop_C 0.152099947649336 0.173780845005638 0.674119207345026
2_30 pop_B pop_A 0.512924116824339 0.487075431036848 4.52138813060673e-07
3_10 pop_C pop_B 0.275283000207478 0.405500689664222 0.319216310128299
3_12 pop_C pop_C 0.000204355417951651 0.000247380598976026 0.999548263983072
3_15 pop_C pop_C 1.53831486398847e-06 9.9439621130757e-07 0.999997467288925
3_24 pop_C pop_C 0.133819272447078 0.0870989851786191 0.779081742374302
3_27 pop_C pop_C 3.40893514987956e-05 4.50116165434475e-05 0.999920899031958
3_28 pop_C pop_C 1.08819511623961e-05 6.4908602226873e-06 0.999982627188615
