"RAW","COOK","COOKC","EM","ML"
0.377111111111111,0.340203562340967,0.340203562340967,0.340203744012875,0.321678123928395
0.622888888888889,0.659796437659033,0.659796437659033,0.659796255987125,0.678321876071605
