"RAW","COOK","COOKC","EM","ML"
0.378222222222222,0.379376498800959,0.379376498800959,0.379376540156071,0.351637468646696
0.621777777777778,0.620623501199041,0.620623501199041,0.620623459843929,0.648362531353304
