"RAW","COOK","COOKC","EM","ML"
0.372888888888889,0.352450980392157,0.352450980392157,0.352450990057026,0.302895056259538
0.627111111111111,0.647549019607843,0.647549019607843,0.647549009942974,0.697104943740462
