Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.556044056864032 0.337594741359788 0.10636120177618
1_8 pop_A pop_A 0.56682015832064 0.318505739893708 0.114674101785652
1_10 pop_A pop_A 0.575734063702475 0.307759239916948 0.116506696380577
1_18 pop_A pop_B 0.00349638987371509 0.996225361612746 0.000278248513538543
1_19 pop_A pop_A 0.562194275815207 0.301785167235375 0.136020556949418
1_20 pop_A pop_B 0.411545356350321 0.565932905728866 0.0225217379208134
1_28 pop_A pop_A 0.845416139572969 0.148410462403849 0.0061733980231821
1_29 pop_A pop_A 0.849440728384058 0.144411226001785 0.00614804561415642
1_30 pop_A pop_B 0.0440863045899443 0.950845089922329 0.00506860548772671
2_3 pop_B pop_B 0.415867793893419 0.568870131631027 0.0152620744755535
2_4 pop_B pop_A 0.635812397187711 0.257639254501865 0.106548348310424
2_10 pop_B pop_B 0.463593019218478 0.526964796179787 0.00944218460173536
2_13 pop_B pop_B 0.410195665243796 0.567400878926613 0.022403455829591
2_14 pop_B pop_B 0.369807895654223 0.558724412722441 0.0714676916233364
2_19 pop_B pop_A 0.4478646493183 0.392033547995204 0.160101802686497
2_23 pop_B pop_B 0.365903602524465 0.598723199660475 0.0353731978150596
2_25 pop_B pop_C 0.199239970619112 0.314588163338915 0.486171866041973
2_28 pop_B pop_A 0.632315907336879 0.259190125961233 0.108493966701887
3_3 pop_C pop_C 0.0644371144283211 0.0576515165353267 0.877911369036352
3_6 pop_C pop_C 0.0464007676834811 0.0290259522952779 0.924573280021241
3_8 pop_C pop_C 0.00152303381932303 0.0137495022253667 0.98472746395531
3_9 pop_C pop_C 0.00256318483379431 0.0360433004612651 0.961393514704941
3_15 pop_C pop_C 0.00132567334424771 0.0121081715461841 0.986566155109568
3_17 pop_C pop_C 0.00205980305702163 0.0324289248599359 0.965511272083043
3_18 pop_C pop_C 0.00132567334424771 0.0121081715461841 0.986566155109568
3_23 pop_C pop_C 0.0216665446695036 0.0748659302538671 0.903467525076629
3_28 pop_C pop_C 0.00105942734498532 0.00445388795095034 0.994486684704064
