Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_B 0.450079674855135 0.460887470447346 0.0890328546975186
1_3 pop_A pop_A 0.487569619299093 0.47578707151158 0.0366433091893272
1_6 pop_A pop_A 0.487227416895382 0.475837005166696 0.0369355779379221
1_7 pop_A pop_B 0.475427527956404 0.501043031229447 0.0235294408141496
1_10 pop_A pop_B 0.449639331321131 0.457201008817181 0.0931596598616878
1_12 pop_A pop_B 0.476169112160883 0.503557451395646 0.0202734364434713
1_14 pop_A pop_B 0.414259212582698 0.458164093689436 0.127576693727865
1_16 pop_A pop_B 0.476169112160883 0.503557451395646 0.0202734364434713
1_18 pop_A pop_B 0.346596501750099 0.456396193096759 0.197007305153142
1_20 pop_A pop_A 0.472113083194709 0.463598192250288 0.0642887245550022
1_23 pop_A pop_A 0.487227416895382 0.475837005166696 0.0369355779379221
1_24 pop_A pop_B 0.471610549824833 0.492801255672596 0.0355881945025711
1_27 pop_A pop_B 0.449639331321131 0.457201008817181 0.0931596598616878
1_28 pop_A pop_B 0.476169112160883 0.503557451395646 0.0202734364434713
1_30 pop_A pop_B 0.458390231602356 0.468123677242031 0.073486091155613
2_3 pop_B pop_B 0.472121926455029 0.490442356667793 0.0374357168771782
2_5 pop_B pop_A 0.484938827934861 0.448063116177697 0.0669980558874419
2_9 pop_B pop_B 0.455448331601763 0.465941929790134 0.0786097386081021
2_10 pop_B pop_B 0.459071813565481 0.479134832610223 0.0617933538242964
2_14 pop_B pop_B 0.474034903049963 0.497864934810485 0.0281001621395513
2_16 pop_B pop_B 0.466527426667429 0.477208718946404 0.0562638543861671
2_17 pop_B pop_B 0.394126964883242 0.452411150674688 0.15346188444207
2_19 pop_B pop_B 0.415748988955276 0.451135953660635 0.133115057384089
2_20 pop_B pop_A 0.483060956889423 0.448423777441842 0.0685152656687354
2_22 pop_B pop_A 0.459429399428969 0.454278063655748 0.0862925369152829
2_24 pop_B pop_B 0.459071813565481 0.479134832610223 0.0617933538242964
2_27 pop_B pop_B 0.425614516434824 0.463063233050404 0.111322250514772
2_28 pop_B pop_A 0.450613247081656 0.435927941072096 0.113458811846248
2_29 pop_B pop_B 0.471612093340359 0.489102776663855 0.0392851299957856
2_30 pop_B pop_B 0.474041396074272 0.499141566595105 0.0268170373306223
3_1 pop_C pop_C 0.0559329367751797 0.147988475105142 0.796078588119678
3_2 pop_C pop_C 0.0263400837873357 0.110600073925376 0.863059842287289
3_7 pop_C pop_C 0.0820999200427413 0.262043370341451 0.655856709615808
3_8 pop_C pop_C 0.0144920884765453 0.0599551796618934 0.925552731861561
3_11 pop_C pop_C 0.188488381158353 0.404164513031386 0.40734710581026
3_12 pop_C pop_C 0.0710426312558411 0.0580516310968318 0.870905737647327
3_15 pop_C pop_C 0.0142364219652048 0.0591798746028611 0.926583703431934
3_16 pop_C pop_C 0.208058189045758 0.288176555727702 0.50376525522654
3_18 pop_C pop_C 0.0142364219652048 0.0591798746028611 0.926583703431934
3_19 pop_C pop_C 0.0108078122992285 0.0450060468687946 0.944186140831977
3_20 pop_C pop_C 0.00947008233583992 0.0307149606075753 0.959814957056585
3_23 pop_C pop_C 0.0559329367751797 0.147988475105142 0.796078588119678
3_27 pop_C pop_C 0.0849649927177552 0.0745994187716269 0.840435588510618
3_28 pop_C pop_C 0.00556452798869832 0.0169391886705925 0.977496283340709
3_29 pop_C pop_C 0.0142364219652048 0.0591798746028611 0.926583703431934
