Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.498500854240884 0.486207031405759 0.0152921143533574
1_11 pop_A pop_A 0.496754654030053 0.479248379837573 0.0239969661323735
1_12 pop_A pop_A 0.630402993178797 0.351267590018757 0.0183294168024454
1_14 pop_A pop_A 0.631075191519518 0.328656529506032 0.0402682789744503
1_16 pop_A pop_A 0.626372826686706 0.355315942047049 0.0183112312662453
1_21 pop_A pop_A 0.611493638684456 0.328503567911412 0.0600027934041321
1_24 pop_A pop_A 0.570620669932046 0.406868971905831 0.0225103581621234
1_27 pop_A pop_A 0.601256910688667 0.335549214877007 0.0631938744343262
1_29 pop_A pop_A 0.630402993178797 0.351267590018757 0.0183294168024454
2_2 pop_B pop_C 0.04553992502241 0.237934563361597 0.716525511615993
2_3 pop_B pop_B 0.430954151744222 0.535074362501158 0.0339714857546201
2_8 pop_B pop_B 0.45930066074821 0.522475743896243 0.0182235953555474
2_9 pop_B pop_B 0.457698107668629 0.46780781499473 0.0744940773366409
2_14 pop_B pop_B 0.366449418267842 0.554441408107261 0.0791091736248974
2_16 pop_B pop_B 0.304382475659947 0.604766520833368 0.0908510035066852
2_20 pop_B pop_B 0.362664043053532 0.625467800359964 0.011868156586504
2_26 pop_B pop_A 0.631075191519518 0.328656529506032 0.0402682789744503
2_28 pop_B pop_A 0.596216316142896 0.342406765492467 0.0613769183646369
3_3 pop_C pop_C 0.0469439341420691 0.2211363200531 0.731919745804831
3_4 pop_C pop_C 0.0530752163006069 0.237089402355583 0.709835381343811
3_5 pop_C pop_C 0.0502528397291676 0.198463886696078 0.751283273574754
3_6 pop_C pop_C 0.0488401224335966 0.222633000240502 0.728526877325901
3_8 pop_C pop_C 0.00100389397364839 0.0294337609434312 0.969562345082921
3_10 pop_C pop_A 0.783384375458187 0.148174620934901 0.0684410036069116
3_18 pop_C pop_C 0.000876009645695509 0.0268275796125054 0.972296410741799
3_22 pop_C pop_B 0.0297619671118633 0.672234727629666 0.29800330525847
3_30 pop_C pop_C 0.0484232211708688 0.225963110382905 0.725613668446227
