Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_5 pop_A pop_A 0.750594289616431 0.246170814606367 0.00323489577720199
1_6 pop_A pop_A 0.558013441977487 0.418041504572858 0.0239450534496545
1_8 pop_A pop_A 0.567173171387846 0.328177961346712 0.104648867265443
1_9 pop_A pop_B 0.376958005035641 0.523604975234145 0.0994370197302136
1_13 pop_A pop_B 0.295727751231308 0.695569889967222 0.00870235880146978
1_18 pop_A pop_B 0.0561731090677097 0.931395110082457 0.0124317808498331
1_20 pop_A pop_B 0.408396732762503 0.554647483834843 0.0369557834026534
1_21 pop_A pop_A 0.617757440801748 0.277299425186425 0.104943134011827
1_26 pop_A pop_A 0.623190456958518 0.37124758195522 0.00556196108626225
2_4 pop_B pop_A 0.617757440801748 0.277299425186425 0.104943134011827
2_8 pop_B pop_B 0.437853525870422 0.528153247082423 0.0339932270471552
2_12 pop_B pop_B 0.42503047828585 0.552602679984334 0.0223668417298164
2_19 pop_B pop_A 0.431803589779621 0.348245642776719 0.21995076744366
2_22 pop_B pop_B 0.334035317654625 0.569482161706596 0.0964825206387786
2_24 pop_B pop_B 0.474897575695952 0.516296666309047 0.00880575799500093
2_27 pop_B pop_B 0.205404226786101 0.782760668820856 0.0118351043930439
2_28 pop_B pop_A 0.615645166108087 0.278199164516532 0.106155669375381
2_29 pop_B pop_B 0.459764948541952 0.514964159447605 0.0252708920104431
3_2 pop_C pop_C 0.00818366111080457 0.0969409197383875 0.894875419150808
3_3 pop_C pop_C 0.0856531220471063 0.0921145163962095 0.822232361556684
3_6 pop_C pop_C 0.0772859133289106 0.101299968992532 0.821414117678558
3_7 pop_C pop_C 0.0902266822143474 0.294107045873411 0.615666271912241
3_8 pop_C pop_C 0.00593869781246012 0.106328018202354 0.887733283985186
3_18 pop_C pop_C 0.00533697667509923 0.0991479512692597 0.895515072055641
3_20 pop_C pop_C 0.00435413683143287 0.108727216621705 0.886918646546862
3_23 pop_C pop_C 0.0666233620014674 0.292432091327197 0.640944546671336
3_25 pop_C pop_C 0.0604984914692128 0.28605697935047 0.653444529180317
