Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_B 0.337483055895566 0.538371480100205 0.124145464004229
1_3 pop_A pop_B 0.474679291926925 0.481393228145428 0.0439274799276475
1_5 pop_A pop_B 0.314447772225368 0.649141281756932 0.0364109460177
1_8 pop_A pop_A 0.465478286791215 0.441746805299276 0.0927749079095099
1_10 pop_A pop_B 0.285955783561294 0.579648546275612 0.134395670163094
1_13 pop_A pop_B 0.31432623377952 0.662353800850275 0.0233199653702044
1_16 pop_A pop_B 0.314447772225368 0.649141281756932 0.0364109460177
1_17 pop_A pop_B 0.312348827441525 0.56011114647669 0.127540026081785
1_19 pop_A pop_B 0.441883517808362 0.475473359620978 0.0826431225706601
1_20 pop_A pop_A 0.570642128911447 0.382259110477206 0.0470987606113466
1_21 pop_A pop_A 0.452066207546155 0.446488868211318 0.101444924242527
1_22 pop_A pop_B 0.287169070426538 0.572917033679681 0.139913895893781
1_24 pop_A pop_B 0.402909698396567 0.557861859509352 0.0392284420940808
1_28 pop_A pop_B 0.314447772225368 0.649141281756932 0.0364109460177
1_29 pop_A pop_B 0.309719091376691 0.653940608710674 0.0363402999126349
2_4 pop_B pop_A 0.452066207546155 0.446488868211318 0.101444924242527
2_5 pop_B pop_A 0.632695278316533 0.317982316898126 0.0493224047853401
2_6 pop_B pop_C 0.332760296225005 0.217060904986707 0.450178798788288
2_7 pop_B pop_B 0.349303256660996 0.626001598194425 0.0246951451445795
2_9 pop_B pop_B 0.30396076220679 0.65162704665398 0.0444121911392308
2_12 pop_B pop_A 0.519457304548228 0.4155344860613 0.0650082093904726
2_14 pop_B pop_B 0.4411331970414 0.452755719030946 0.106111083927654
2_15 pop_B pop_B 0.474679291926925 0.481393228145428 0.0439274799276475
2_16 pop_B pop_A 0.442237141917688 0.440106276558956 0.117656581523357
2_17 pop_B pop_A 0.502746085635183 0.444260026490916 0.0529938878739013
2_18 pop_B pop_B 0.292615945023559 0.562284374826562 0.145099680149879
2_20 pop_B pop_A 0.643934145345367 0.307471506210651 0.0485943484439821
2_21 pop_B pop_C 0.302985727781293 0.177856580732847 0.519157691485859
2_23 pop_B pop_A 0.639357009148474 0.302567989617209 0.0580750012343165
2_24 pop_B pop_A 0.50917880766224 0.446670437060873 0.0441507552768874
3_2 pop_C pop_C 0.00494051235116109 0.0306434933585929 0.964415994290246
3_3 pop_C pop_C 0.130296791998298 0.1081067084476 0.761596499554102
3_4 pop_C pop_C 0.172686779816394 0.206520597511062 0.620792622672544
3_5 pop_C pop_C 0.136332204277445 0.110275904096079 0.753391891626476
3_6 pop_C pop_C 0.15621401544727 0.181551519241921 0.662234465310809
3_9 pop_C pop_C 0.00536416114202467 0.0372738629468982 0.957361975911077
3_10 pop_C pop_B 0.249522641742434 0.588630261289165 0.161847096968401
3_14 pop_C pop_C 0.148228056848058 0.113963176490634 0.737808766661308
3_19 pop_C pop_C 0.00573445941884105 0.0386997112220334 0.955565829359126
3_20 pop_C pop_C 0.0102794401388757 0.0503318133841517 0.939388746476973
3_22 pop_C pop_C 0.220365659896257 0.225394265848338 0.554240074255405
3_23 pop_C pop_C 0.163708254506102 0.197467862163328 0.63882388333057
3_24 pop_C pop_C 0.137165480570794 0.111122012774614 0.751712506654592
3_28 pop_C pop_C 0.0130361337200998 0.0536708513255982 0.933293014954302
3_29 pop_C pop_C 0.00658582417172493 0.0362538298432521 0.957160345985023
