Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.400834463699875 0.280235130548446 0.318930405751679
1_2 pop_A pop_A 0.499410134033301 0.356290787468278 0.144299078498421
1_3 pop_A pop_B 0.452093870696266 0.468432285082858 0.0794738442208754
1_9 pop_A pop_B 0.43230318958246 0.457750384697044 0.109946425720496
1_12 pop_A pop_A 0.561081910750436 0.391404371539189 0.0475137177103751
1_13 pop_A pop_A 0.506132142935211 0.445949046550615 0.0479188105141733
1_14 pop_A pop_A 0.450802998799138 0.385389084150432 0.16380791705043
1_15 pop_A pop_A 0.561081910750436 0.391404371539189 0.0475137177103751
1_16 pop_A pop_A 0.559659676207661 0.392606294993928 0.0477340287984112
1_17 pop_A pop_A 0.518321363109611 0.337203142320799 0.14447549456959
1_19 pop_A pop_A 0.402851068640424 0.281216010805216 0.31593292055436
1_20 pop_A pop_B 0.416639776458655 0.482083443999179 0.101276779542166
1_22 pop_A pop_C 0.339055098514692 0.132106913038184 0.528837988447124
1_27 pop_A pop_A 0.515977041677134 0.337983126392197 0.146039831930668
1_29 pop_A pop_A 0.561081910750436 0.391404371539189 0.0475137177103751
2_3 pop_B pop_A 0.499476430893273 0.440696812030092 0.0598267570766344
2_4 pop_B pop_A 0.537275742370823 0.278804534120096 0.183919723509081
2_7 pop_B pop_A 0.479456452799453 0.462648165895461 0.0578953813050859
2_10 pop_B pop_A 0.492926227256533 0.430698428108824 0.0763753446346429
2_11 pop_B pop_B 0.431341403411303 0.465690367320918 0.102968229267779
2_13 pop_B pop_B 0.41420378306023 0.484547952096589 0.101248264843181
2_14 pop_B pop_A 0.498725409026145 0.419593918083605 0.0816806728902496
2_16 pop_B pop_A 0.470074649886537 0.434222893047677 0.0957024570657857
2_18 pop_B pop_A 0.501792021719677 0.412721714955719 0.0854862633246046
2_19 pop_B pop_B 0.380105968457805 0.386156472602949 0.233737558939246
2_20 pop_B pop_B 0.354128930403585 0.488912777394693 0.156958292201722
2_22 pop_B pop_B 0.389595400710415 0.4765841632186 0.133820436070985
2_26 pop_B pop_A 0.450802998799138 0.385389084150432 0.16380791705043
2_28 pop_B pop_A 0.532498810448557 0.280587636851052 0.186913552700391
2_29 pop_B pop_A 0.506985486590893 0.430751953632272 0.0622625597768353
3_2 pop_C pop_C 0.0114435294587979 0.12081914283357 0.867737327707632
3_6 pop_C pop_C 0.0592597738952632 0.0998880495147339 0.840852176590003
3_12 pop_C pop_C 0.0574753267753788 0.0980580562428792 0.844466616981742
3_13 pop_C pop_C 0.195439233032781 0.253937190674742 0.550623576292477
3_14 pop_C pop_C 0.0606488206542312 0.124162468494866 0.815188710850903
3_15 pop_C pop_C 0.0100199748641708 0.0924985249663974 0.897481500169432
3_20 pop_C pop_C 0.00955406430017064 0.07544657222782 0.91499936347201
3_21 pop_C pop_C 0.0147212297139948 0.115159867958286 0.870118902327719
3_23 pop_C pop_C 0.0637222374063147 0.183205810384519 0.753071952209166
3_24 pop_C pop_C 0.0679572200930933 0.227358827727039 0.704683952179867
3_25 pop_C pop_C 0.0604048416881133 0.176494649132497 0.76310050917939
3_26 pop_C pop_C 0.00860473894976605 0.0698599808783723 0.921535280171862
3_27 pop_C pop_C 0.0632421320355241 0.10656515025011 0.830192717714366
3_29 pop_C pop_C 0.0100199748641708 0.0924985249663974 0.897481500169432
3_30 pop_C pop_C 0.0617496241546114 0.128002943109369 0.810247432736019
