Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_B 0.231744879491747 0.679935792621133 0.0883193278871201
1_2 pop_A pop_A 0.596129346031768 0.201875004958368 0.201995649009864
1_3 pop_A pop_A 0.592703609990394 0.38840824336745 0.0188881466421555
1_8 pop_A pop_A 0.596129346031768 0.201875004958368 0.201995649009864
1_18 pop_A pop_B 0.242791380770999 0.621610110395716 0.135598508833285
1_22 pop_A pop_B 0.196546537610336 0.616123253484318 0.187330208905346
1_23 pop_A pop_A 0.578034424142417 0.40301034671086 0.0189552291467224
1_25 pop_A pop_A 0.605223176405064 0.374164772896634 0.0206120506983018
1_27 pop_A pop_A 0.596129346031768 0.201875004958368 0.201995649009864
2_1 pop_B pop_A 0.605223176405064 0.374164772896634 0.0206120506983018
2_5 pop_B pop_B 0.278346909209765 0.680890658444065 0.0407624323461703
2_6 pop_B pop_A 0.419942588597374 0.37237885359162 0.207678557811006
2_13 pop_B pop_B 0.418309894766547 0.548688266062934 0.0330018391705195
2_17 pop_B pop_B 0.239457636724119 0.629152297828651 0.13139006544723
2_19 pop_B pop_A 0.527781963103054 0.255366890508808 0.216851146388138
2_25 pop_B pop_C 0.207813610224306 0.350074408459934 0.44211198131576
2_26 pop_B pop_A 0.694801702558634 0.151450517780243 0.153747779661123
2_28 pop_B pop_B 0.256492928571654 0.61790937162594 0.125597699802406
3_3 pop_C pop_C 0.0787370647971447 0.183508044179989 0.737754891022867
3_6 pop_C pop_C 0.0643800956608341 0.204966040521792 0.730653863817374
3_9 pop_C pop_C 0.0153247373963446 0.052902030277257 0.931773232326399
3_13 pop_C pop_C 0.150149905834461 0.261848507810352 0.588001586355187
3_15 pop_C pop_C 0.010307635363226 0.0432781434167398 0.946414221220034
3_18 pop_C pop_C 0.010307635363226 0.0432781434167398 0.946414221220034
3_19 pop_C pop_C 0.0105028145506328 0.0459486783067669 0.9435485071426
3_21 pop_C pop_C 0.0148169808746009 0.0800030540009744 0.905179965124425
3_28 pop_C pop_C 0.00781084777313321 0.0477670163634998 0.944422135863367
