Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.564958443717831 0.367803666401894 0.0672378898802745
1_3 pop_A pop_B 0.328307775065722 0.658415074054322 0.0132771508799565
1_4 pop_A pop_A 0.54150434334085 0.380184011362499 0.078311645296651
1_6 pop_A pop_B 0.332983133639233 0.653663573590978 0.0133532927697887
1_9 pop_A pop_B 0.313585447099257 0.634679545100086 0.0517350078006569
1_10 pop_A pop_A 0.54150434334085 0.380184011362499 0.078311645296651
1_11 pop_A pop_A 0.585195073747653 0.397891986350014 0.0169129399023332
1_15 pop_A pop_A 0.59431384993195 0.396413256021629 0.00927289404642119
1_17 pop_A pop_A 0.54150434334085 0.380184011362499 0.078311645296651
1_18 pop_A pop_B 0.392089873245584 0.461207093869951 0.146703032884465
1_20 pop_A pop_B 0.307212717482112 0.667597957234261 0.0251893252836267
1_22 pop_A pop_A 0.807978288369494 0.0874914447486701 0.104530266881835
1_23 pop_A pop_B 0.327380778186336 0.659195962853798 0.0134232589598662
1_26 pop_A pop_A 0.572868361670034 0.411098850443013 0.0160327878869528
1_28 pop_A pop_A 0.594975611908549 0.395595845499458 0.00942854259199376
2_1 pop_B pop_A 0.584625530019814 0.398754006062632 0.0166204639175541
2_2 pop_B pop_C 0.085591812671291 0.199203278634283 0.715204908694426
2_7 pop_B pop_A 0.491672275330615 0.444435710594934 0.0638920140744511
2_9 pop_B pop_A 0.495357501030132 0.415684225490234 0.0889582734796345
2_11 pop_B pop_B 0.314441722973024 0.634673587561412 0.0508846894655635
2_16 pop_B pop_A 0.563374907045787 0.384457567284179 0.0521675256700337
2_18 pop_B pop_A 0.563374907045787 0.384457567284179 0.0521675256700337
2_20 pop_B pop_B 0.155383672372758 0.802872627783171 0.0417436998440705
2_21 pop_B pop_C 0.112995676405674 0.41580280851255 0.471201515081775
2_23 pop_B pop_B 0.314441722973024 0.634673587561412 0.0508846894655635
2_24 pop_B pop_A 0.547399483010151 0.425486504346925 0.0271140126429241
2_26 pop_B pop_A 0.550213900879994 0.398444705863466 0.0513413932565397
2_28 pop_B pop_A 0.752491852000663 0.181322872790509 0.0661852752088278
2_29 pop_B pop_A 0.561627501904654 0.407426544061798 0.0309459540335476
2_30 pop_B pop_A 0.563374907045787 0.384457567284179 0.0521675256700337
3_2 pop_C pop_C 0.00199948104310018 0.0134275210603625 0.984572997896537
3_3 pop_C pop_C 0.0940338103113819 0.169404397610381 0.736561792078237
3_5 pop_C pop_C 0.0492747149831751 0.121673200552479 0.829052084464346
3_6 pop_C pop_C 0.101751536962808 0.113232489253561 0.785015973783631
3_7 pop_C pop_C 0.0751689018618243 0.166616371633457 0.758214726504718
3_8 pop_C pop_C 0.00237239770210815 0.0146956295762294 0.982931972721663
3_10 pop_C pop_A 0.63069125957697 0.187644384316217 0.181664356106813
3_12 pop_C pop_C 0.119217982928323 0.128820225064595 0.751961792007082
3_16 pop_C pop_C 0.152454298592243 0.179518524800873 0.668027176606883
3_21 pop_C pop_C 0.00795682372710975 0.0279494636991338 0.964093712573756
3_22 pop_C pop_C 0.10188329121836 0.274733030602997 0.623383678178644
3_23 pop_C pop_C 0.07115893523915 0.105224458902938 0.823616605857912
3_26 pop_C pop_C 0.00530832358689137 0.014566663804995 0.980125012608114
3_28 pop_C pop_C 0.00511911741893785 0.0139650952469383 0.980915787334124
3_29 pop_C pop_C 0.00190341577740007 0.0118444114266973 0.986252172795903
