Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_B 0.44197378431964 0.517755454282972 0.0402707613973885
1_3 pop_A pop_B 0.454939566437979 0.536463522094648 0.00859691146737331
1_4 pop_A pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
1_6 pop_A pop_B 0.454939566437979 0.536463522094648 0.00859691146737331
1_9 pop_A pop_B 0.44197378431964 0.517755454282972 0.0402707613973885
1_10 pop_A pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
1_11 pop_A pop_A 0.52428622053322 0.450948552729361 0.0247652267374195
1_15 pop_A pop_A 0.533441299999903 0.452989149669746 0.0135695503303506
1_17 pop_A pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
1_18 pop_A pop_A 0.513885191191995 0.438427111048975 0.0476876977590307
1_20 pop_A pop_B 0.455555754135058 0.532343784774717 0.012100461090225
1_22 pop_A pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
1_23 pop_A pop_B 0.454939566437979 0.536463522094648 0.00859691146737331
1_26 pop_A pop_A 0.535708384854207 0.450697982472745 0.0135936326730479
1_28 pop_A pop_A 0.533441299999903 0.452989149669746 0.0135695503303506
2_1 pop_B pop_A 0.52428622053322 0.450948552729361 0.0247652267374195
2_2 pop_B pop_C 0.150531502098866 0.201981765648152 0.647486732252982
2_7 pop_B pop_A 0.529461753946418 0.447113747891212 0.0234244981623701
2_9 pop_B pop_A 0.507631705899288 0.435338346036707 0.0570299480640045
2_11 pop_B pop_B 0.44197378431964 0.517755454282972 0.0402707613973885
2_16 pop_B pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
2_18 pop_B pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
2_20 pop_B pop_B 0.373155976233628 0.59467785686325 0.0321661669031224
2_21 pop_B pop_C 0.31054930464534 0.341679294864677 0.347771400489983
2_23 pop_B pop_B 0.44197378431964 0.517755454282972 0.0402707613973885
2_24 pop_B pop_A 0.537728800159215 0.44823208573505 0.0140391141057349
2_26 pop_B pop_A 0.525384798419741 0.447496417390293 0.0271187841899656
2_28 pop_B pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
2_29 pop_B pop_A 0.525384798419741 0.447496417390293 0.0271187841899656
2_30 pop_B pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
3_2 pop_C pop_C 0.00336049006259472 0.0117843646096966 0.984855145327709
3_3 pop_C pop_C 0.109329700441312 0.197264614775642 0.693405684783046
3_5 pop_C pop_C 0.109329700441312 0.197264614775642 0.693405684783046
3_6 pop_C pop_C 0.123216872868656 0.154884848772252 0.721898278359092
3_7 pop_C pop_C 0.150634309302892 0.243325061792927 0.606040628904181
3_8 pop_C pop_C 0.00398252935598279 0.00995205550419755 0.98606541513982
3_10 pop_C pop_A 0.500901320396836 0.430615389672986 0.0684832899301782
3_12 pop_C pop_C 0.134698556361006 0.168243654668254 0.697057788970741
3_16 pop_C pop_C 0.123216872868656 0.154884848772252 0.721898278359092
3_21 pop_C pop_C 0.0107723452070474 0.0219461616529761 0.967281493139976
3_22 pop_C pop_C 0.261064712315262 0.209484169352243 0.529451118332496
3_23 pop_C pop_C 0.123216872868656 0.154884848772252 0.721898278359092
3_26 pop_C pop_C 0.00509663742683404 0.00963711556896733 0.985266247004199
3_28 pop_C pop_C 0.00509663742683404 0.00963711556896733 0.985266247004199
3_29 pop_C pop_C 0.00398252935598279 0.00995205550419755 0.98606541513982
