Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_B 0.361779866277965 0.523754560217092 0.114465573504944
1_14 pop_A pop_A 0.497115768088574 0.47314878516487 0.029735446746556
1_17 pop_A pop_B 0.361779866277965 0.523754560217092 0.114465573504944
1_19 pop_A pop_B 0.395877004264916 0.583170254622186 0.0209527411128973
1_20 pop_A pop_A 0.503231207878679 0.490899361088057 0.00586943103326397
1_21 pop_A pop_B 0.361779866277965 0.523754560217092 0.114465573504944
1_26 pop_A pop_A 0.661527705254163 0.332481447026508 0.0059908477193292
1_27 pop_A pop_B 0.361779866277965 0.523754560217092 0.114465573504944
1_28 pop_A pop_A 0.716348387779517 0.280079226469242 0.00357238575124113
2_3 pop_B pop_A 0.489359200939334 0.478693318724934 0.0319474803357322
2_7 pop_B pop_A 0.519203104608406 0.456358126883379 0.0244387685082156
2_9 pop_B pop_B 0.388625149976745 0.518995514709578 0.0923793353136763
2_15 pop_B pop_A 0.5672208404982 0.429481657435676 0.00329750206612411
2_16 pop_B pop_B 0.361779866277965 0.523754560217092 0.114465573504944
2_22 pop_B pop_B 0.395877004264916 0.583170254622186 0.0209527411128973
2_23 pop_B pop_B 0.395877004264916 0.583170254622186 0.0209527411128973
2_26 pop_B pop_A 0.497115768088574 0.47314878516487 0.029735446746556
2_29 pop_B pop_A 0.497115768088574 0.47314878516487 0.029735446746556
3_3 pop_C pop_C 0.0815464434980432 0.209141424081021 0.709312132420936
3_4 pop_C pop_C 0.101400006674063 0.21218174570158 0.686418247624358
3_6 pop_C pop_C 0.0870478555011622 0.182894032249594 0.730058112249244
3_15 pop_C pop_C 0.0032893969101156 0.0159708981993992 0.980739704890485
3_17 pop_C pop_C 0.00387064689277955 0.0195078118730036 0.976621541234217
3_19 pop_C pop_C 0.0055749228231531 0.0207379622064932 0.973687114970354
3_22 pop_C pop_B 0.220110727324618 0.521602780087422 0.25828649258796
3_26 pop_C pop_C 0.0071646148797969 0.0226689677030424 0.97016641741716
3_27 pop_C pop_C 0.100151012084143 0.211052585754176 0.688796402161681
