Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.503002721748273 0.47641639799644 0.0205808802552866
1_5 pop_A pop_A 0.499798174827179 0.447967831041043 0.0522339941317779
1_6 pop_A pop_A 0.510735364793373 0.468893562560828 0.0203710726457986
1_7 pop_A pop_A 0.487158993919636 0.455509593697019 0.0573314123833447
1_8 pop_A pop_A 0.497018256338894 0.444587430737012 0.0583943129240938
1_11 pop_A pop_A 0.487158993919636 0.455509593697019 0.0573314123833447
1_13 pop_A pop_A 0.506242649494481 0.474444011340078 0.0193133391654406
1_14 pop_A pop_A 0.505401849319818 0.440857796699884 0.0537403539802986
1_16 pop_A pop_A 0.499798174827179 0.447967831041043 0.0522339941317779
1_17 pop_A pop_A 0.505752615082358 0.434896192157843 0.0593511927597986
1_21 pop_A pop_B 0.471511000716456 0.473617543913605 0.0548714553699392
1_22 pop_A pop_A 0.484792396862059 0.464760930817258 0.0504466723206821
1_25 pop_A pop_A 0.479100193155919 0.464400606618794 0.0564992002252864
1_26 pop_A pop_A 0.491188703214714 0.460578484348917 0.0482328124363688
1_30 pop_A pop_B 0.484618327824153 0.496027376454221 0.0193542957216256
2_1 pop_B pop_A 0.488626357072195 0.452085222112284 0.0592884208155213
2_5 pop_B pop_A 0.514951277130227 0.469584017868291 0.0154647050014823
2_6 pop_B pop_C 0.200547988386036 0.279162435308888 0.520289576305076
2_7 pop_B pop_A 0.501031017734943 0.477366678637854 0.021602303627203
2_9 pop_B pop_A 0.49376527760798 0.48648100365221 0.01975371873981
2_10 pop_B pop_A 0.48211629257702 0.471480238805929 0.0464034686170508
2_11 pop_B pop_B 0.489551468843548 0.4896167339972 0.0208317971592519
2_12 pop_B pop_B 0.470469372270534 0.476530902906899 0.0529997248225669
2_15 pop_B pop_A 0.511345409302335 0.468289954133558 0.0203646365641073
2_18 pop_B pop_A 0.475572580557555 0.459441796891738 0.0649856225507071
2_19 pop_B pop_A 0.52192983630726 0.453433104035882 0.0246370596568579
2_20 pop_B pop_A 0.512387370297929 0.472110676239066 0.0155019534630045
2_23 pop_B pop_B 0.489551468843548 0.4896167339972 0.0208317971592519
2_25 pop_B pop_C 0.192491654353918 0.266009963204131 0.541498382441951
2_29 pop_B pop_A 0.484049898668905 0.463353994790079 0.0525961065410159
3_4 pop_C pop_C 0.134616712568125 0.214089258617449 0.651294028814426
3_9 pop_C pop_C 0.00479231058077404 0.0198004975728235 0.975407191846402
3_10 pop_C pop_A 0.507701160429983 0.406504165592208 0.0857946739778089
3_12 pop_C pop_C 0.115667863590839 0.18703603674506 0.697296099664101
3_14 pop_C pop_C 0.124485681219394 0.210374251497137 0.665140067283469
3_15 pop_C pop_C 0.00334800705052741 0.0133320674105225 0.98331992553895
3_16 pop_C pop_C 0.122021737406763 0.170870455211771 0.707107807381466
3_17 pop_C pop_C 0.0035457720962411 0.0152157174249878 0.981238510478771
3_21 pop_C pop_C 0.00815487255813484 0.0301738185719066 0.961671308869959
3_22 pop_C pop_B 0.203516878358275 0.499871830042384 0.296611291599341
3_24 pop_C pop_C 0.101680023332204 0.150695271051623 0.747624705616173
3_26 pop_C pop_C 0.00477041709099314 0.0179308828846454 0.977298700024361
3_28 pop_C pop_C 0.0046599855101146 0.0175146372651216 0.977825377224764
3_29 pop_C pop_C 0.00334800705052741 0.0133320674105225 0.98331992553895
3_30 pop_C pop_C 0.106903658954484 0.182882223089545 0.710214117955972
